Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,is_holiday,is_tet,active_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365
2021-12-02,1911470.99,1996362.17,Train,2021,12,2,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,1881588.13,1920538.46,1278003.36,1305823.05,1661241.07,1433114.76,3072730.67,2536221.43,370653.23,366277.85
2021-12-03,586748.17,626899.33,Train,2021,12,3,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,1911470.99,1996362.17,970756.2,1019443.98,1253389.32,1095039.04,1262904.96,1055921.75,528608.48,509665.44
2021-12-04,819389.63,787101.35,Train,2021,12,4,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,586748.17,626899.33,1407280.07,1519826.79,1071404.44,1040227.2,1344901.28,1136391.76,645703.05,632473.93
2021-12-05,1101768.07,1082761.55,Train,2021,12,5,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,819389.63,787101.35,2359645.42,2324536.28,1222908.7,1238315.19,1257605.18,1084704.98,653591.96,700683.81
2021-12-06,1167887.5,1132700.46,Train,2021,12,6,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1101768.07,1082761.55,1830856.99,1894919.03,1558297.56,1613383.51,2093872.9,1714441.6,755648.75,731905.7
2021-12-07,708706.53,724333.47,Train,2021,12,7,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1167887.5,1132700.46,2987950.32,3045686.15,1613168.79,1629011.23,942802.49,782264.44,832522.38,856716.78
2021-12-08,919265.14,968146.91,Train,2021,12,8,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,708706.53,724333.47,1881588.13,1920538.46,1665269.85,1709718.17,2064680.43,1687466.21,1297656.34,1226584.15
2021-12-09,999032.78,1047782.72,Train,2021,12,9,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,919265.14,968146.91,1911470.99,1996362.17,1278003.36,1305823.05,2462296.67,2100076.52,1154833.63,1135523.17
2021-12-10,1214991.34,1243394.6,Train,2021,12,10,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,999032.78,1047782.72,586748.17,626899.33,970756.2,1019443.98,1774844.23,1518855.62,696601.42,694712.49
2021-12-11,948995.31,997983.77,Train,2021,12,11,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1214991.34,1243394.6,819389.63,787101.35,1407280.07,1519826.79,1412638.65,1123822.69,708701.4,714731.83
2021-12-12,1285064.15,1307106.22,Train,2021,12,12,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,948995.31,997983.77,1101768.07,1082761.55,2359645.42,2324536.28,1777590.33,1460783.5,1122552.93,1114505.97
2021-12-13,1112918.62,1168775.11,Train,2021,12,13,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1285064.15,1307106.22,1167887.5,1132700.46,1830856.99,1894919.03,1291079.97,1073274.92,937152.62,894184.44
2021-12-14,1821860.68,1884666.84,Train,2021,12,14,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1112918.62,1168775.11,708706.53,724333.47,2987950.32,3045686.15,1228705.01,1065683.97,1601200.69,1536265.51
2021-12-15,1773908.51,1816537.46,Train,2021,12,15,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1821860.68,1884666.84,919265.14,968146.91,1881588.13,1920538.46,1206377.91,983743.19,1355809.66,1345601.61
2021-12-16,1771984.63,1846296.05,Train,2021,12,16,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,1773908.51,1816537.46,999032.78,1047782.72,1911470.99,1996362.17,2106714.51,1725304.97,1368150.26,1378715.06
2021-12-17,1463605.82,1523555.95,Train,2021,12,17,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,1771984.63,1846296.05,1214991.34,1243394.6,586748.17,626899.33,1531889.09,1349321.43,1104685.57,1105268.19
2021-12-18,1214550.47,1217310.4,Train,2021,12,18,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1463605.82,1523555.95,948995.31,997983.77,819389.63,787101.35,1661241.07,1433114.76,1251306.12,1173503.24
2021-12-19,1546435.59,1510053.63,Train,2021,12,19,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,1214550.47,1217310.4,1285064.15,1307106.22,1101768.07,1082761.55,1253389.32,1095039.04,1648432.09,1604918.15
2021-12-20,1676753.39,1642291.41,Train,2021,12,20,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1546435.59,1510053.63,1112918.62,1168775.11,1167887.5,1132700.46,1071404.44,1040227.2,1777867.4,1748875.07
2021-12-21,2017237.85,2127476.27,Train,2021,12,21,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1676753.39,1642291.41,1821860.68,1884666.84,708706.53,724333.47,1222908.7,1238315.19,2040125.86,2025685.77
2021-12-22,2327738.57,2283587.28,Train,2021,12,22,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2017237.85,2127476.27,1773908.51,1816537.46,919265.14,968146.91,1558297.56,1613383.51,2050706.5,1957791.36
2021-12-23,2415914.18,2480623.5,Train,2021,12,23,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,2327738.57,2283587.28,1771984.63,1846296.05,999032.78,1047782.72,1613168.79,1629011.23,1964805.24,2036033.68
2021-12-24,1448810.25,1505101.29,Train,2021,12,24,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2415914.18,2480623.5,1463605.82,1523555.95,1214991.34,1243394.6,1665269.85,1709718.17,1223063.47,1196024.1
2021-12-25,1120986.7,1156338.1,Train,2021,12,25,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1448810.25,1505101.29,1214550.47,1217310.4,948995.31,997983.77,1278003.36,1305823.05,1200258.49,1181002.97
2021-12-26,1317218.46,1338753.3,Train,2021,12,26,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,1120986.7,1156338.1,1546435.59,1510053.63,1285064.15,1307106.22,970756.2,1019443.98,1099988.0,1121806.33
2021-12-27,1025037.51,986082.95,Train,2021,12,27,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1317218.46,1338753.3,1676753.39,1642291.41,1112918.62,1168775.11,1407280.07,1519826.79,1517374.4,1548752.98
2021-12-28,1855064.19,1847193.9,Train,2021,12,28,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1025037.51,986082.95,2017237.85,2127476.27,1821860.68,1884666.84,2359645.42,2324536.28,3627797.75,3660309.96
2021-12-29,4065184.9,4208667.7,Train,2021,12,29,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1855064.19,1847193.9,2327738.57,2283587.28,1773908.51,1816537.46,1830856.99,1894919.03,2940732.69,2915164.04
2021-12-30,3842586.5,3948015.94,Train,2021,12,30,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,4065184.9,4208667.7,2415914.18,2480623.5,1771984.63,1846296.05,2987950.32,3045686.15,2881135.64,2881761.18
2021-12-31,3041203.79,3121467.33,Train,2021,12,31,4,0,4,0,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,3842586.5,3948015.94,1448810.25,1505101.29,1463605.82,1523555.95,1881588.13,1920538.46,2153864.87,2157011.11
2022-01-01,2932155.47,3019583.5,Train,2022,1,1,5,1,1,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,1,3041203.79,3121467.33,1120986.7,1156338.1,1214550.47,1217310.4,1911470.99,1996362.17,1553431.51,1547553.58
2022-01-02,2361965.0,2368851.11,Train,2022,1,2,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,1,2932155.47,3019583.5,1317218.46,1338753.3,1546435.59,1510053.63,586748.17,626899.33,378420.41,311258.46
2022-01-03,545563.72,476501.31,Train,2022,1,3,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,2361965.0,2368851.11,1025037.51,986082.95,1676753.39,1642291.41,819389.63,787101.35,677894.56,516308.19
2022-01-04,1242319.38,1057834.07,Train,2022,1,4,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,545563.72,476501.31,1855064.19,1847193.9,2017237.85,2127476.27,1101768.07,1082761.55,819877.04,631242.67
2022-01-05,809977.6,684605.3,Train,2022,1,5,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1242319.38,1057834.07,4065184.9,4208667.7,2327738.57,2283587.28,1167887.5,1132700.46,1174326.91,961163.6
2022-01-06,993048.62,827696.4,Train,2022,1,6,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,809977.6,684605.3,3842586.5,3948015.94,2415914.18,2480623.5,708706.53,724333.47,1114251.05,906466.26
2022-01-07,1294963.64,1109631.82,Train,2022,1,7,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,993048.62,827696.4,3041203.79,3121467.33,1448810.25,1505101.29,919265.14,968146.91,837846.02,690390.14
2022-01-08,1641747.05,1369252.03,Train,2022,1,8,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1294963.64,1109631.82,2932155.47,3019583.5,1120986.7,1156338.1,999032.78,1047782.72,1023293.14,849565.94
2022-01-09,1706485.37,1491356.56,Train,2022,1,9,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1641747.05,1369252.03,2361965.0,2368851.11,1317218.46,1338753.3,1214991.34,1243394.6,853729.27,699954.28
2022-01-10,2569113.21,2158709.88,Train,2022,1,10,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1706485.37,1491356.56,545563.72,476501.31,1025037.51,986082.95,948995.31,997983.77,1180728.66,984866.85
2022-01-11,1640806.35,1336967.26,Train,2022,1,11,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,2569113.21,2158709.88,1242319.38,1057834.07,1855064.19,1847193.9,1285064.15,1307106.22,1515387.6,1201417.37
2022-01-12,1775526.5,1506945.6,Train,2022,1,12,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1640806.35,1336967.26,809977.6,684605.3,4065184.9,4208667.7,1112918.62,1168775.11,1062807.64,869052.09
2022-01-13,1173172.99,946254.56,Train,2022,1,13,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1775526.5,1506945.6,993048.62,827696.4,3842586.5,3948015.94,1821860.68,1884666.84,1070756.5,856031.34
2022-01-14,1548726.82,1300219.1,Train,2022,1,14,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1173172.99,946254.56,1294963.64,1109631.82,3041203.79,3121467.33,1773908.51,1816537.46,764427.24,629061.31
2022-01-15,1461990.71,1263054.33,Train,2022,1,15,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1548726.82,1300219.1,1641747.05,1369252.03,2932155.47,3019583.5,1771984.63,1846296.05,977003.78,779003.57
2022-01-16,2064339.13,1781850.02,Train,2022,1,16,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1461990.71,1263054.33,1706485.37,1491356.56,2361965.0,2368851.11,1463605.82,1523555.95,1185774.61,916210.38
2022-01-17,1621773.2,1340632.16,Train,2022,1,17,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,2064339.13,1781850.02,2569113.21,2158709.88,545563.72,476501.31,1214550.47,1217310.4,1224098.2,966990.57
2022-01-18,1861205.18,1606509.55,Train,2022,1,18,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1621773.2,1340632.16,1640806.35,1336967.26,1242319.38,1057834.07,1546435.59,1510053.63,2502006.18,1916159.06
2022-01-19,2020862.53,1738187.82,Train,2022,1,19,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1861205.18,1606509.55,1775526.5,1506945.6,809977.6,684605.3,1676753.39,1642291.41,2011018.39,1652010.17
2022-01-20,1249233.56,1043117.49,Train,2022,1,20,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2020862.53,1738187.82,1173172.99,946254.56,993048.62,827696.4,2017237.85,2127476.27,1595354.2,1216527.62
2022-01-21,1580948.85,1245282.02,Train,2022,1,21,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1249233.56,1043117.49,1548726.82,1300219.1,1294963.64,1109631.82,2327738.57,2283587.28,1698207.91,1250048.47
2022-01-22,1758593.8,1468639.94,Train,2022,1,22,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1580948.85,1245282.02,1461990.71,1263054.33,1641747.05,1369252.03,2415914.18,2480623.5,1620041.5,1267935.48
2022-01-23,1785338.17,1512426.38,Train,2022,1,23,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1758593.8,1468639.94,2064339.13,1781850.02,1706485.37,1491356.56,1448810.25,1505101.29,1744298.27,1412867.08
2022-01-24,1915906.28,1601822.71,Train,2022,1,24,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1785338.17,1512426.38,1621773.2,1340632.16,2569113.21,2158709.88,1120986.7,1156338.1,1862707.42,1491339.57
2022-01-25,2471179.3,1957064.07,Train,2022,1,25,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1915906.28,1601822.71,1861205.18,1606509.55,1640806.35,1336967.26,1317218.46,1338753.3,2346216.5,1913189.53
2022-01-26,2278973.82,1903209.07,Train,2022,1,26,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,2471179.3,1957064.07,2020862.53,1738187.82,1775526.5,1506945.6,1025037.51,986082.95,2993616.58,2282478.29
2022-01-27,1604489.99,1290075.13,Train,2022,1,27,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2278973.82,1903209.07,1249233.56,1043117.49,1173172.99,946254.56,1855064.19,1847193.9,2258351.94,1690062.59
2022-01-28,2792317.48,2306948.5,Train,2022,1,28,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1604489.99,1290075.13,1580948.85,1245282.02,1548726.82,1300219.1,4065184.9,4208667.7,2405871.45,1845885.39
2022-01-29,3897632.5,3247780.03,Train,2022,1,29,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,2792317.48,2306948.5,1758593.8,1468639.94,1461990.71,1263054.33,3842586.5,3948015.94,2246568.53,1778946.6
2022-01-30,3903300.55,3262713.48,Train,2022,1,30,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,3897632.5,3247780.03,1785338.17,1512426.38,2064339.13,1781850.02,3041203.79,3121467.33,2167603.39,1754979.72
2022-01-31,3159829.55,2627738.4,Train,2022,1,31,0,0,1,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1,0,3903300.55,3262713.48,1915906.28,1601822.71,1621773.2,1340632.16,2932155.47,3019583.5,1607178.02,1317474.79
2022-02-01,3672475.88,3092119.13,Train,2022,2,1,1,0,1,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,3159829.55,2627738.4,2471179.3,1957064.07,1861205.18,1606509.55,2361965.0,2368851.11,1551374.11,1281321.59
2022-02-02,3072419.17,2457270.01,Train,2022,2,2,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,0,3672475.88,3092119.13,2278973.82,1903209.07,2020862.53,1738187.82,545563.72,476501.31,958876.9,764858.08
2022-02-03,1056919.3,915391.24,Train,2022,2,3,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,3072419.17,2457270.01,1604489.99,1290075.13,1249233.56,1043117.49,1242319.38,1057834.07,1095535.11,933310.92
2022-02-04,1135262.35,959597.02,Train,2022,2,4,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1056919.3,915391.24,2792317.48,2306948.5,1580948.85,1245282.02,809977.6,684605.3,1345207.17,1009834.12
2022-02-05,1325806.77,1094262.79,Train,2022,2,5,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1135262.35,959597.02,3897632.5,3247780.03,1758593.8,1468639.94,993048.62,827696.4,1749418.05,1399602.15
2022-02-06,1360544.32,1086414.25,Train,2022,2,6,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1325806.77,1094262.79,3903300.55,3262713.48,1785338.17,1512426.38,1294963.64,1109631.82,1240787.91,940727.48
2022-02-07,1777072.87,1505671.69,Train,2022,2,7,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,1360544.32,1086414.25,3159829.55,2627738.4,1915906.28,1601822.71,1641747.05,1369252.03,1814367.53,1394396.68
2022-02-08,2324022.32,1858719.97,Train,2022,2,8,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1777072.87,1505671.69,3672475.88,3092119.13,2471179.3,1957064.07,1706485.37,1491356.56,1325809.68,1131072.08
2022-02-09,2087968.13,1716217.3,Train,2022,2,9,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,2324022.32,1858719.97,3072419.17,2457270.01,2278973.82,1903209.07,2569113.21,2158709.88,1448124.96,1194857.77
2022-02-10,1681958.09,1377183.24,Train,2022,2,10,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,2087968.13,1716217.3,1056919.3,915391.24,1604489.99,1290075.13,1640806.35,1336967.26,1851743.73,1575581.32
2022-02-11,1868277.55,1450465.3,Train,2022,2,11,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1681958.09,1377183.24,1135262.35,959597.02,2792317.48,2306948.5,1775526.5,1506945.6,1689417.95,1396084.38
2022-02-12,2483675.48,2002526.57,Train,2022,2,12,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1868277.55,1450465.3,1325806.77,1094262.79,3897632.5,3247780.03,1173172.99,946254.56,1983824.96,1679342.84
2022-02-13,2471088.82,2037847.39,Train,2022,2,13,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,2483675.48,2002526.57,1360544.32,1086414.25,3903300.55,3262713.48,1548726.82,1300219.1,1986462.63,1556559.62
2022-02-14,2477651.08,2066561.36,Train,2022,2,14,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,2471088.82,2037847.39,1777072.87,1505671.69,3159829.55,2627738.4,1461990.71,1263054.33,2942830.48,2472928.79
2022-02-15,2911470.49,2304155.38,Train,2022,2,15,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,2477651.08,2066561.36,2324022.32,1858719.97,3672475.88,3092119.13,2064339.13,1781850.02,3142099.08,2531323.24
2022-02-16,3189077.73,2624063.44,Train,2022,2,16,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,2911470.49,2304155.38,2087968.13,1716217.3,3072419.17,2457270.01,1621773.2,1340632.16,1874868.49,1645455.89
2022-02-17,2365001.98,1930644.21,Train,2022,2,17,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,3189077.73,2624063.44,1681958.09,1377183.24,1056919.3,915391.24,1861205.18,1606509.55,2468895.03,1948858.13
2022-02-18,2218074.92,1902787.38,Train,2022,2,18,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,2365001.98,1930644.21,1868277.55,1450465.3,1135262.35,959597.02,2020862.53,1738187.82,1729200.62,1374282.0
2022-02-19,2497284.24,2073056.25,Train,2022,2,19,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,2218074.92,1902787.38,2483675.48,2002526.57,1325806.77,1094262.79,1249233.56,1043117.49,2485137.46,1894234.27
2022-02-20,3274514.0,2808978.4,Train,2022,2,20,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,2497284.24,2073056.25,2471088.82,2037847.39,1360544.32,1086414.25,1580948.85,1245282.02,2510521.11,1978226.96
2022-02-21,3231879.49,2662096.96,Train,2022,2,21,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,3274514.0,2808978.4,2477651.08,2066561.36,1777072.87,1505671.69,1758593.8,1468639.94,2673937.37,2158355.9
2022-02-22,3646117.64,3080342.28,Train,2022,2,22,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3231879.49,2662096.96,2911470.49,2304155.38,2324022.32,1858719.97,1785338.17,1512426.38,3295922.4,2680528.93
2022-02-23,3297595.34,2768284.27,Train,2022,2,23,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3646117.64,3080342.28,3189077.73,2624063.44,2087968.13,1716217.3,1915906.28,1601822.71,4952064.84,3886168.63
2022-02-24,2768850.97,2337359.85,Train,2022,2,24,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,3297595.34,2768284.27,2365001.98,1930644.21,1681958.09,1377183.24,2471179.3,1957064.07,2880648.13,2377495.5
2022-02-25,2943786.98,2445090.2,Train,2022,2,25,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,2768850.97,2337359.85,2218074.92,1902787.38,1868277.55,1450465.3,2278973.82,1903209.07,5675843.97,4598510.35
2022-02-26,6304749.98,4896174.07,Train,2022,2,26,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,2943786.98,2445090.2,2497284.24,2073056.25,2483675.48,2002526.57,1604489.99,1290075.13,3813868.44,3118356.14
2022-02-27,5652340.75,4889448.26,Train,2022,2,27,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,6304749.98,4896174.07,3274514.0,2808978.4,2471088.82,2037847.39,2792317.48,2306948.5,3241854.71,2733660.27
2022-02-28,6007208.86,4942844.92,Train,2022,2,28,0,0,1,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,5652340.75,4889448.26,3231879.49,2662096.96,2477651.08,2066561.36,3897632.5,3247780.03,2348995.75,1901704.24
2022-03-01,4532724.33,3774772.1,Train,2022,3,1,1,0,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,6007208.86,4942844.92,3646117.64,3080342.28,2911470.49,2304155.38,3903300.55,3262713.48,1942260.67,1595206.21
2022-03-02,5221766.09,4446394.75,Train,2022,3,2,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,4532724.33,3774772.1,3297595.34,2768284.27,3189077.73,2624063.44,3159829.55,2627738.4,679248.37,536287.19
2022-03-03,1113577.08,936517.95,Train,2022,3,3,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,5221766.09,4446394.75,2768850.97,2337359.85,2365001.98,1930644.21,3672475.88,3092119.13,1202803.22,982110.07
2022-03-04,1265611.41,1001621.35,Train,2022,3,4,4,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1113577.08,936517.95,2943786.98,2445090.2,2218074.92,1902787.38,3072419.17,2457270.01,2188811.67,1718125.54
2022-03-05,1917604.21,1671253.56,Train,2022,3,5,5,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,1265611.41,1001621.35,6304749.98,4896174.07,2497284.24,2073056.25,1056919.3,915391.24,1350969.16,1101818.84
2022-03-06,2406752.08,1881208.83,Train,2022,3,6,6,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,1917604.21,1671253.56,5652340.75,4889448.26,3274514.0,2808978.4,1135262.35,959597.02,1702498.76,1385168.73
2022-03-07,3077438.94,2603663.56,Train,2022,3,7,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,2406752.08,1881208.83,6007208.86,4942844.92,3231879.49,2662096.96,1325806.77,1094262.79,2475099.15,2022240.35
2022-03-08,3777839.97,3199498.52,Train,2022,3,8,1,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,3077438.94,2603663.56,4532724.33,3774772.1,3646117.64,3080342.28,1360544.32,1086414.25,2765984.78,2054703.58
2022-03-09,4138590.91,3354044.48,Train,2022,3,9,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,3777839.97,3199498.52,5221766.09,4446394.75,3297595.34,2768284.27,1777072.87,1505671.69,2910840.37,2318282.64
2022-03-10,3544992.79,2897669.69,Train,2022,3,10,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,4138590.91,3354044.48,1113577.08,936517.95,2768850.97,2337359.85,2324022.32,1858719.97,2793536.43,2183321.72
2022-03-11,3499825.21,2868355.02,Train,2022,3,11,4,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,3544992.79,2897669.69,1265611.41,1001621.35,2943786.98,2445090.2,2087968.13,1716217.3,4291688.17,3434300.04
